13218	-87.785967	-42.036694
13219	-87.785807	-42.055354
13220	-87.78634	-41.981976
13224	-87.786382	-41.945313
13225	-87.786321	-41.952448
13226	-87.785561	-42.041083
13231	-87.785753	-41.975771
13232	-87.785231	-42.036691
13238	-87.784683	-42.014734
13239	-87.784648	-42.01885
13246	-87.783853	-41.982897
13256	-87.783033	-41.992772
13269	-87.782031	-41.980967
13270	-87.782026	-41.981516
13271	-87.782015	-41.982888
13272	-87.781272	-42.068779
13277	-87.780808	-42.079753
13278	-87.780682	-42.094297
13283	-87.780904	-42.026242
13298	-87.779836	-41.979585
13312	-87.778899	-42.002906
13321	-87.778093	-41.968599
13322	-87.777654	-42.019091
13325	-87.777685	-41.973263
13326	-87.777663	-41.975732
13327	-87.777647	-41.977653
13328	-87.77762	-41.980672
13329	-87.777601	-41.982867
13330	-87.777568	-41.986709
13331	-87.777542	-41.989727
13332	-87.777291	-42.01854
13334	-87.776954	-42.018772
13337	-87.777064	-41.960087
13338	-87.776997	-41.967771
13339	-87.776488	-42.02622
13340	-87.776406	-42.03555
13341	-87.776294	-42.048448
13346	-87.776761	-41.952676
13347	-87.77599	-42.041037
13351	-87.776455	-41.94554
13371	-87.773923	-41.982849
13372	-87.773671	-42.011662
13373	-87.773606	-42.019071
13382	-87.77325	-41.975711
13383	-87.773243	-41.976534
13386	-87.772432	-42.027024
13393	-87.771724	-42.065714
13394	-87.771695	-42.069007
13395	-87.7716	-42.079709
13399	-87.771328	-42.027019
13401	-87.770645	-42.06269
13403	-87.771044	-41.9757
13404	-87.770774	-42.006434
13413	-87.770318	-41.974599
13414	-87.76952	-42.023442
13416	-87.76922	-41.974045
13417	-87.769205	-41.975691
13420	-87.768497	-41.972669
13421	-87.76847	-41.975687
13422	-87.768465	-41.976236
13423	-87.768404	-41.983097
13424	-87.768387	-41.985017
13426	-87.768117	-41.974039
13428	-87.767734	-41.975684
13431	-87.767177	-41.997086
13432	-87.766917	-42.026448
13433	-87.766788	-42.040992
13434	-87.766724	-42.048126
13435	-87.766658	-42.055535
13436	-87.766314	-42.094227
13438	-87.767201	-41.952904
13439	-87.767138	-41.960039
13440	-87.767069	-41.967722
13441	-87.767048	-41.970192
13445	-87.766899	-41.945493
13448	-87.76629	-41.972658
13449	-87.766071	-41.997355
13450	-87.765683	-42.040986
13462	-87.764228	-42.039058
13465	-87.764359	-41.983077
13466	-87.764242	-41.996248
13467	-87.764234	-41.997072
13475	-87.763303	-42.019021
13476	-87.763089	-42.042894
13477	-87.76282	-42.062651
13478	-87.762855	-42.055517
13491	-87.762329	-42.004471
13492	-87.761754	-42.068683
13493	-87.761655	-42.07966
13498	-87.761897	-42.011604
13502	-87.761325	-42.034379
13508	-87.761179	-41.968516
13509	-87.760751	-42.016264
13512	-87.759801	-42.081022
13513	-87.759739	-42.087883
13519	-87.760449	-41.967964
13520	-87.759991	-42.019004
13521	-87.759793	-42.040957
13527	-87.759465	-42.036565
13528	-87.759425	-42.040955
13529	-87.759359	-42.048364
13530	-87.759294	-42.055499
13531	-87.759	-42.088153
13535	-87.758716	-42.078822
13536	-87.758756	-42.033542
13541	-87.758126	-42.062628
13542	-87.757922	-42.085129
13547	-87.75824	-41.968227
13548	-87.757669	-42.031616
13549	-87.757605	-42.038751
13552	-87.757863	-41.969323
13553	-87.756867	-42.079636
13554	-87.756833	-42.082928
13557	-87.757576	-41.960265
13558	-87.756918	-42.033259
13560	-87.757275	-41.952854
13561	-87.756483	-42.040666
13563	-87.757039	-41.938309
13564	-87.756972	-41.945718
13565	-87.756259	-42.024748
13567	-87.756736	-41.931172
13568	-87.755558	-42.061517
13570	-87.756435	-41.923761
13574	-87.756198	-41.909215
13576	-87.754821	-42.061514
13577	-87.754657	-42.079624
13580	-87.755962	-41.894669
13581	-87.755928	-41.898511
13582	-87.755895	-41.902079
13583	-87.754774	-42.026113
13584	-87.754759	-42.027759
13588	-87.754941	-41.967113
13589	-87.754933	-41.967936
13591	-87.755339	-41.882317
13592	-87.755297	-41.886982
13593	-87.754635	-41.960251
13596	-87.755058	-41.872711
13597	-87.755024	-41.876552
13598	-87.754992	-41.88012
13599	-87.7538	-42.011838
13600	-87.753638	-42.029675
13601	-87.752204	-42.04804
13604	-87.754756	-41.865574
13610	-87.753251	-41.991254
13614	-87.75356	-41.916612
13615	-87.752097	-42.055336
13616	-87.752691	-42.062559
13617	-87.752179	-42.068635
13618	-87.752109	-42.076319
13619	-87.752079	-42.079611
13620	-87.752031	-42.084825
13621	-87.751948	-42.093881
13627	-87.752236	-42.021984
13633	-87.751963	-42.011554
13634	-87.751462	-42.026096
13635	-87.751427	-42.029938
13636	-87.751395	-42.033505
13637	-87.751327	-42.040914
13638	-87.750482	-42.046333
13642	-87.752503	-41.871051
13643	-87.752498	-41.8716
13644	-87.751557	-41.975328
13645	-87.751437	-41.9885
13646	-87.751222	-42.0121
13648	-87.750669	-41.992064
13650	-87.750783	-41.966249
13651	-87.749568	-42.072189
13652	-87.750382	-41.964175
13654	-87.748696	-42.048003
13657	-87.749215	-41.990135
13658	-87.749019	-42.011539
13659	-87.748912	-41.982999
13660	-87.748583	-42.018947
13661	-87.748385	-42.040625
13664	-87.748479	-41.990132
13665	-87.748414	-41.997266
13666	-87.748349	-42.004401
13667	-87.748283	-42.011536
13668	-87.748223	-42.018122
13670	-87.748199	-41.980525
13671	-87.747847	-42.018943
13672	-87.746808	-42.062381
13673	-87.747389	-42.068885
13675	-87.747947	-41.967901
13676	-87.747902	-41.97284
13677	-87.747877	-41.975584
13678	-87.747379	-42.029917
13679	-87.747346	-42.033485
13680	-87.74728	-42.040619
13681	-87.747268	-42.041991
13682	-87.746701	-42.047982
13683	-87.746684	-42.04982
13685	-87.747633	-41.967323
13687	-87.747648	-41.96049
13688	-87.747612	-41.964331
13689	-87.747046	-42.026074
13690	-87.746776	-42.055435
13693	-87.748098	-41.871029
13694	-87.74809	-41.871852
13695	-87.747413	-41.945944
13696	-87.747348	-41.953079
13697	-87.747245	-41.96433
13698	-87.747182	-41.97119
13700	-87.747113	-41.938533
13701	-87.746776	-41.975304
13702	-87.746759	-41.977225
13705	-87.746814	-41.931122
13706	-87.746441	-41.971735
13707	-87.746577	-41.91685
13708	-87.746512	-41.923985
13709	-87.746149	-41.963501
13710	-87.745866	-41.965914
13711	-87.745851	-41.966713
13713	-87.74628	-41.909165
13714	-87.74624	-41.913556
13715	-87.746043	-41.894894
13716	-87.746011	-41.898461
13717	-87.745976	-41.902303
13718	-87.745303	-41.975571
13720	-87.745754	-41.886385
13721	-87.745478	-41.876504
13722	-87.745442	-41.880346
13723	-87.74543	-41.881718
13724	-87.744699	-41.961298
13726	-87.744461	-41.964389
13728	-87.745161	-41.871014
13729	-87.745151	-41.872111
13730	-87.745143	-41.872935
13731	-87.744214	-41.961284
13732	-87.743954	-41.962696
13737	-87.744844	-41.865524
13738	-87.743971	-41.960471
13739	-87.742607	-42.048005
13740	-87.743864	-41.961678
13742	-87.744542	-41.858387
13743	-87.742571	-42.072154
13744	-87.742505	-42.079288
13745	-87.742449	-42.085325
13746	-87.742438	-42.086423
13747	-87.74237	-42.093832
13756	-87.741862	-42.053712
13773	-87.741778	-41.959087
13791	-87.740902	-41.894867
13792	-87.740223	-41.968135
13793	-87.739821	-42.011492
13795	-87.740007	-41.960544
13805	-87.739086	-41.959164
13808	-87.738824	-41.960444
13809	-87.738349	-42.011485
13810	-87.73828	-42.018894
13811	-87.738637	-41.959247
13814	-87.738576	-41.947545
13815	-87.738523	-41.953308
13816	-87.738487	-41.957149
13817	-87.737843	-42.026301
13822	-87.737408	-42.033434
13823	-87.739892	-42.05526
13825	-87.736611	-42.079258
13828	-87.738048	-41.885796
13830	-87.737188	-41.938756
13832	-87.736889	-41.931345
13833	-87.736272	-41.95736
13837	-87.736724	-41.909665
13838	-87.736657	-41.916799
13839	-87.736591	-41.923934
13845	-87.736019	-41.945885
13846	-87.735842	-41.96482
13848	-87.736127	-41.894842
13849	-87.736091	-41.898684
13850	-87.736058	-41.902252
13854	-87.735844	-41.885785
13857	-87.735562	-41.876727
13858	-87.735528	-41.880295
13859	-87.735516	-41.881667
13862	-87.73523	-41.872883
13863	-87.73522	-41.873981
13864	-87.735215	-41.87453
13865	-87.733998	-42.004601
13866	-87.733975	-42.007071
13868	-87.734996	-41.858612
13869	-87.73493	-41.865747
13870	-87.733566	-42.01146
13871	-87.733496	-42.018869
13872	-87.732995	-42.072104
13873	-87.732954	-42.076494
13876	-87.733059	-42.026276
13877	-87.732991	-42.033411
13878	-87.732922	-42.04082
13879	-87.732427	-42.047985
13880	-87.732229	-42.05536
13885	-87.732194	-42.061016
13887	-87.732784	-41.953294
13889	-87.73161	-42.062766
13891	-87.732655	-41.873419
13896	-87.73069	-42.00431
13899	-87.731181	-41.87396
13900	-87.730123	-41.952087
13901	-87.729998	-41.960673
13904	-87.729698	-41.953536
13905	-87.729286	-41.997167
13906	-87.729229	-42.003204
13907	-87.728646	-42.064672
13911	-87.72885	-42.0043
13912	-87.728783	-42.011435
13913	-87.728713	-42.018844
13915	-87.728617	-41.990029
13916	-87.728274	-42.026251
13917	-87.728207	-42.033385
13918	-87.728136	-42.040794
13919	-87.727597	-42.04799
13920	-87.727904	-42.065217
13921	-87.727837	-42.072351
13926	-87.72839	-41.975209
13927	-87.728317	-41.982892
13928	-87.727628	-42.05561
13929	-87.727588	-42.059727
13930	-87.72756	-42.062745
13931	-87.727541	-42.064666
13932	-87.727265	-42.093753
13933	-87.728441	-41.952673
13935	-87.728227	-41.953528
13936	-87.728173	-41.959291
13937	-87.72816	-41.960663
13938	-87.728087	-41.968347
13939	-87.727902	-41.952558
13942	-87.72793	-41.946117
13943	-87.727888	-41.950508
13947	-87.727632	-41.938706
13948	-87.727612	-41.940902
13949	-87.726873	-42.018834
13950	-87.727332	-41.93157
13951	-87.726572	-42.011697
13953	-87.727035	-41.924158
13954	-87.726298	-42.001817
13955	-87.726275	-42.004286
13958	-87.726839	-41.906045
13959	-87.726805	-41.909613
13960	-87.726738	-41.916747
13961	-87.725698	-42.026237
13962	-87.726329	-41.950146
13964	-87.726542	-41.898634
13965	-87.726506	-41.902476
13966	-87.726208	-41.895065
13967	-87.724317	-42.093737
13968	-87.725557	-41.950951
13971	-87.725966	-41.881891
13972	-87.725935	-41.885184
13973	-87.72402	-42.086326
13975	-87.725682	-41.87308
13976	-87.725646	-41.87695
13977	-87.725612	-41.880517
13978	-87.724155	-42.033638
13979	-87.725382	-41.865971
13983	-87.725086	-41.85856
13984	-87.723049	-42.072326
13985	-87.722983	-42.079186
13989	-87.723955	-41.938961
13998	-87.723474	-41.873645
14008	-87.72203	-41.909587
14009	-87.721349	-41.946294
14011	-87.721765	-41.898883
14012	-87.721731	-41.902451
14013	-87.721715	-41.904097
14014	-87.720406	-42.040753
14018	-87.721431	-41.895314
14023	-87.721193	-41.881866
14024	-87.721161	-41.885159
14025	-87.71981	-42.026206
14029	-87.720886	-41.875552
14030	-87.720873	-41.876924
14031	-87.720836	-41.880766
14034	-87.720545	-41.872806
14035	-87.719828	-41.947721
14036	-87.719772	-41.953483
14039	-87.71842	-42.055836
14040	-87.718335	-42.064617
14041	-87.718256	-42.072849
14043	-87.719873	-41.866216
14044	-87.718015	-42.059676
14045	-87.717758	-42.086293
14046	-87.719053	-41.94607
14048	-87.718749	-41.945245
14049	-87.718253	-41.996834
14050	-87.717898	-42.033605
14051	-87.717395	-42.085742
14052	-87.718575	-41.946068
14054	-87.718231	-41.960885
14055	-87.71816	-41.968294
14056	-87.717742	-42.01165
14058	-87.718003	-41.946339
14059	-87.717945	-41.952376
14060	-87.717934	-41.953474
14061	-87.717022	-42.048145
14062	-87.71665	-42.086561
14064	-87.718055	-41.902705
14065	-87.717707	-41.938928
14067	-87.717411	-41.931517
14068	-87.717379	-41.93481
14069	-87.716357	-42.040732
14070	-87.716211	-42.055824
14072	-87.717149	-41.944194
14074	-87.717594	-41.874162
14075	-87.717183	-41.916971
14076	-87.717112	-41.92438
14077	-87.716058	-42.033595
14079	-87.717124	-41.884863
14080	-87.716884	-41.909834
14083	-87.716657	-41.895288
14084	-87.716623	-41.898856
14085	-87.716591	-41.902149
14086	-87.716586	-41.902698
14089	-87.716342	-41.889798
14090	-87.715843	-41.941662
14094	-87.716134	-41.873331
14095	-87.716097	-41.877173
14096	-87.716062	-41.88074
14097	-87.716055	-41.881564
14098	-87.714445	-42.048131
14102	-87.715835	-41.866194
14103	-87.716207	-42.018972
14105	-87.715539	-41.858783
14106	-87.715502	-41.862625
14107	-87.71427	-41.990227
14108	-87.714228	-41.994617
14112	-87.713971	-41.98309
14116	-87.713676	-41.975679
14117	-87.712523	-42.094223
14122	-87.713451	-41.960859
14123	-87.713377	-41.968542
14124	-87.713225	-41.946313
14125	-87.713198	-41.949057
14126	-87.713156	-41.953448
14127	-87.712954	-41.94281
14129	-87.71251	-41.939701
14130	-87.71103	-42.073211
14131	-87.711565	-42.079125
14132	-87.712665	-41.928198
14133	-87.712631	-41.931765
14134	-87.712559	-41.939175
14135	-87.711994	-41.997349
14136	-87.711924	-42.004484
14137	-87.711855	-42.011619
14138	-87.711783	-42.019028
14139	-87.712747	-41.88182
14140	-87.712407	-41.916945
14141	-87.712335	-41.924354
14142	-87.711343	-42.026435
14143	-87.711273	-42.033569
14144	-87.711201	-42.040978
14145	-87.712109	-41.909808
14146	-87.711301	-41.992955
14147	-87.710763	-42.048111
14150	-87.711882	-41.895263
14151	-87.711848	-41.89883
14152	-87.711835	-41.900202
14153	-87.711811	-41.902672
14154	-87.710957	-41.990483
14155	-87.710349	-42.052774
14156	-87.70996	-42.092562
14159	-87.711566	-41.890047
14160	-87.709952	-42.05579
14161	-87.709748	-42.076645
14162	-87.710717	-41.939565
14164	-87.711324	-41.877147
14165	-87.711289	-41.880715
14166	-87.711281	-41.881538
14167	-87.71127	-41.882636
14168	-87.711252	-41.884556
14171	-87.710991	-41.873578
14172	-87.710983	-41.874401
14173	-87.710343	-41.94026
14174	-87.709248	-42.052493
14175	-87.710022	-41.939616
14176	-87.710768	-41.858758
14177	-87.71073	-41.862599
14178	-87.710696	-41.866167
14179	-87.709467	-41.992396
14180	-87.709419	-41.997336
14181	-87.708656	-42.075267
14186	-87.708976	-42.005017
14187	-87.708906	-42.012152
14188	-87.708836	-42.019286
14189	-87.707915	-42.064451
14190	-87.708274	-42.076637
14196	-87.709182	-41.946291
14197	-87.708823	-41.983062
14198	-87.708076	-42.059347
14203	-87.708527	-41.975651
14206	-87.708907	-41.899088
14207	-87.708377	-41.953422
14208	-87.708304	-41.960831
14209	-87.708229	-41.968515
14210	-87.708176	-41.937463
14213	-87.708084	-41.945736
14214	-87.708079	-41.946285
14217	-87.707894	-41.927623
14218	-87.707883	-41.928721
14219	-87.707854	-41.93174
14220	-87.707778	-41.939423
14222	-87.708046	-41.874385
14223	-87.707559	-41.924328
14224	-87.706911	-41.990461
14225	-87.707684	-41.873834
14226	-87.707333	-41.909783
14227	-87.707264	-41.916917
14228	-87.70574	-42.072232
14229	-87.705672	-42.079093
14230	-87.706839	-41.939281
14231	-87.707036	-41.902646
14232	-87.706738	-41.895509
14233	-87.706714	-41.897979
14234	-87.706703	-41.899076
14235	-87.706421	-41.92789
14236	-87.706018	-41.936809
14237	-87.706513	-41.880963
14238	-87.706505	-41.881786
14239	-87.706497	-41.88261
14240	-87.706481	-41.884256
14241	-87.706424	-41.890019
14242	-87.706218	-41.873552
14243	-87.706183	-41.877119
14246	-87.705958	-41.862573
14247	-87.705921	-41.866415
14251	-87.705626	-41.859004
14252	-87.70353	-42.07222
14253	-87.703484	-42.076885
14254	-87.703465	-42.078806
14255	-87.703435	-42.081824
14256	-87.7034	-42.085392
14257	-87.703364	-42.088959
14258	-87.704728	-41.93787
14261	-87.703191	-42.0692
14269	-87.701589	-42.056584
14273	-87.704007	-41.874363
14274	-87.704002	-41.874912
14277	-87.703076	-41.931713
14278	-87.703028	-41.936653
14279	-87.703003	-41.939122
14280	-87.70297	-41.935011
14284	-87.702779	-41.924577
14285	-87.702768	-41.925674
14286	-87.702744	-41.928144
14287	-87.702609	-41.941865
14291	-87.702698	-41.895487
14292	-87.702687	-41.896585
14293	-87.702663	-41.899054
14294	-87.702625	-41.902896
14295	-87.702487	-41.916891
14296	-87.702157	-41.934776
14301	-87.702188	-41.910029
14306	-87.702288	-41.862553
14307	-87.702015	-41.890269
14314	-87.701956	-41.858984
14315	-87.701677	-41.887249
14316	-87.700876	-41.968474
14318	-87.701443	-41.8738
14319	-87.701437	-41.874349
14320	-87.701424	-41.875721
14321	-87.701372	-41.880935
14322	-87.701364	-41.881758
14323	-87.701353	-41.882856
14324	-87.701343	-41.883954
14325	-87.700149	-42.004694
14326	-87.700078	-42.011829
14327	-87.700005	-42.019238
14328	-87.701397	-41.877274
14330	-87.701149	-41.866389
14331	-87.700575	-41.924565
14332	-87.699855	-41.997283
14333	-87.699563	-42.026645
14334	-87.69949	-42.034054
14335	-87.69876	-42.055603
14336	-87.699187	-42.064513
14341	-87.700494	-41.895475
14342	-87.699604	-41.985482
14343	-87.699555	-41.990421
14344	-87.699051	-42.041186
14345	-87.69898	-42.048321
14346	-87.698942	-42.052162
14347	-87.698611	-42.085365
14348	-87.700067	-41.935048
14353	-87.699261	-41.98301
14355	-87.699437	-41.933329
14361	-87.698966	-41.975599
14365	-87.698961	-41.9391
14366	-87.698743	-41.961053
14367	-87.69867	-41.968462
14372	-87.69852	-41.946507
14373	-87.698449	-41.953642
14374	-87.696857	-42.062181
14375	-87.698562	-41.934128
14378	-87.698228	-41.938822
14379	-87.698226	-41.939096
14383	-87.697967	-41.928118
14384	-87.697929	-41.931959
14385	-87.697926	-41.932237
14386	-87.697905	-41.934429
14390	-87.697654	-41.922627
14391	-87.697635	-41.924548
14392	-87.696293	-42.059283
14393	-87.697308	-41.931937
14395	-87.697412	-41.910002
14396	-87.697341	-41.917137
14399	-87.697189	-41.895457
14400	-87.697116	-41.902866
14405	-87.696835	-41.894082
14406	-87.696786	-41.899022
14407	-87.695183	-42.059825
14412	-87.696634	-41.877341
14413	-87.696566	-41.884202
14414	-87.696534	-41.887495
14415	-87.69558	-41.983264
14418	-87.696303	-41.873772
14419	-87.696294	-41.874595
14420	-87.696232	-41.880907
14421	-87.696224	-41.88173
14422	-87.69621	-41.883102
14423	-87.694146	-42.064449
14424	-87.694353	-42.069151
14425	-87.694331	-42.071346
14426	-87.694273	-42.077109
14427	-87.694254	-42.07903
14428	-87.69424	-42.080402
14430	-87.696077	-41.8595
14431	-87.696061	-41.861147
14432	-87.696023	-41.864989
14433	-87.696009	-41.866361
14434	-87.695368	-41.930848
14438	-87.693724	-42.058445
14448	-87.694184	-41.93195
14451	-87.692041	-42.079292
14454	-87.692712	-41.975838
14455	-87.69163	-42.055774
14458	-87.693352	-41.875128
14461	-87.693141	-41.859484
14462	-87.693113	-41.862228
14463	-87.692979	-41.875674
14464	-87.692334	-41.930644
14470	-87.690874	-42.012326
14471	-87.690584	-42.041139
14474	-87.690581	-42.004915
14475	-87.690432	-42.019733
14476	-87.69036	-42.026868
14477	-87.690285	-42.034277
14478	-87.690252	-42.03757
14485	-87.690288	-41.997504
14486	-87.689485	-42.077082
14488	-87.689992	-41.990368
14489	-87.688717	-42.048511
14492	-87.689699	-41.982957
14493	-87.688998	-42.052381
14500	-87.689406	-41.975546
14501	-87.688214	-42.050176
14504	-87.688766	-41.968602
14505	-87.688829	-41.970389
14506	-87.688373	-42.041401
14507	-87.687865	-42.051552
14512	-87.68968	-41.875107
14513	-87.688889	-41.953863
14514	-87.688817	-41.960998
14515	-87.687894	-42.052375
14520	-87.689305	-41.875928
14521	-87.688891	-41.91709
14522	-87.688596	-41.946452
14523	-87.688372	-41.968679
14524	-87.687676	-42.037555
14525	-87.686919	-42.041393
14526	-87.686722	-42.048499
14527	-87.687489	-42.05594
14528	-87.6883	-41.939315
14529	-87.68804	-41.928611
14530	-87.688007	-41.931904
14531	-87.686973	-42.034258
14532	-87.687792	-41.916809
14533	-87.687786	-41.917358
14534	-87.687712	-41.924767
14535	-87.687491	-41.910222
14536	-87.685989	-42.058676
14537	-87.687234	-41.899243
14538	-87.687195	-41.903085
14539	-87.685944	-42.026843
14540	-87.686903	-41.895674
14543	-87.686682	-41.881128
14544	-87.686674	-41.881951
14545	-87.68666	-41.883323
14546	-87.686649	-41.884421
14547	-87.686588	-41.890458
14549	-87.68639	-41.873716
14550	-87.686379	-41.874814
14551	-87.686365	-41.876186
14552	-87.686351	-41.877558
14553	-87.68634	-41.878656
14554	-87.685819	-41.930245
14555	-87.684915	-42.019428
14556	-87.68577	-41.925602
14557	-87.686167	-41.859445
14558	-87.686114	-41.864659
14559	-87.686095	-41.86658
14564	-87.68514	-41.924753
14565	-87.683721	-42.064426
14571	-87.683308	-42.068815
14572	-87.683283	-42.071284
14578	-87.684035	-41.961245
14579	-87.683513	-42.012559
14586	-87.683965	-41.931881
14589	-87.684187	-41.873704
14590	-87.684148	-41.877546
14591	-87.684137	-41.878643
14592	-87.681722	-42.048471
14593	-87.682335	-42.055911
14594	-87.682251	-42.064143
14602	-87.683892	-41.866567
14603	-87.682003	-42.052342
14604	-87.681939	-42.058653
14620	-87.681232	-42.019681
14621	-87.681165	-42.026267
14622	-87.680983	-42.044104
14629	-87.680643	-42.041357
14634	-87.68197	-41.875064
14635	-87.681962	-41.875887
14636	-87.680645	-42.005134
14639	-87.681098	-41.92473
14641	-87.679612	-42.034217
14645	-87.679103	-42.047935
14647	-87.679474	-41.975764
14648	-87.679401	-41.982898
14649	-87.679832	-41.923798
14652	-87.679255	-41.961218
14653	-87.679219	-41.964785
14654	-87.679179	-41.968627
14655	-87.678578	-42.02735
14657	-87.679036	-41.946672
14658	-87.678961	-41.954081
14659	-87.677829	-42.064393
14662	-87.678745	-41.939261
14663	-87.677195	-42.051941
14665	-87.67752	-42.058628
14670	-87.67845	-41.932124
14678	-87.678367	-41.875866
14679	-87.677832	-41.922812
14683	-87.677864	-41.917576
14684	-87.677827	-41.921144
14685	-87.677788	-41.924986
14686	-87.67704	-41.997978
14687	-87.676819	-42.019382
14688	-87.678184	-41.875176
14696	-87.677572	-41.910165
14697	-87.674238	-42.05022
14698	-87.67715	-41.922021
14700	-87.677351	-41.895894
14701	-87.677315	-41.899461
14702	-87.677275	-41.903303
14703	-87.67612	-42.01581
14704	-87.674052	-42.046465
14709	-87.677037	-41.890678
14711	-87.676816	-41.876406
14712	-87.676805	-41.877504
14713	-87.676794	-41.878602
14714	-87.676766	-41.881346
14715	-87.676757	-41.882169
14716	-87.676746	-41.883267
14717	-87.676729	-41.884913
14718	-87.675415	-42.012788
14719	-87.670599	-42.041141
14720	-87.676502	-41.87119
14721	-87.676485	-41.872837
14722	-87.676474	-41.873935
14723	-87.676466	-41.874758
14724	-87.675745	-41.921373
14727	-87.676183	-41.866523
14735	-87.675909	-41.857466
14736	-87.675267	-41.920031
14747	-87.675006	-41.873926
14748	-87.673652	-42.005368
14749	-87.674315	-41.919645
14752	-87.67389	-41.946643
14754	-87.674257	-41.875294
14755	-87.674252	-41.875843
14759	-87.673896	-41.874743
14760	-87.672702	-41.990544
14761	-87.671819	-42.03387
14762	-87.673392	-41.918698
14769	-87.672718	-41.917821
14772	-87.672316	-41.921112
14773	-87.669856	-42.005346
14774	-87.670152	-42.012617
14775	-87.670468	-42.018316
14782	-87.671154	-41.997944
14788	-87.672054	-41.875281
14789	-87.672043	-41.876379
14795	-87.670506	-41.989434
14796	-87.670495	-41.990531
14797	-87.671314	-41.875826
14798	-87.670204	-41.98312
14799	-87.670164	-41.986962
14802	-87.67093	-41.87747
14803	-87.66991	-41.975983
14804	-87.668209	-42.019332
14809	-87.669694	-41.961438
14810	-87.669659	-41.964731
14811	-87.66962	-41.968572
14812	-87.668546	-42.027276
14818	-87.669778	-41.917804
14819	-87.669705	-41.924939
14820	-87.669403	-41.954026
14821	-87.669098	-41.983388
14824	-87.669109	-41.94689
14825	-87.668807	-41.975977
14826	-87.669473	-41.876364
14827	-87.669462	-41.877462
14828	-87.669447	-41.878834
14829	-87.669422	-41.881304
14830	-87.66941	-41.882401
14831	-87.669399	-41.883499
14832	-87.668819	-41.939479
14834	-87.669129	-41.874167
14835	-87.66912	-41.87499
14836	-87.668528	-41.932067
14837	-87.66849	-41.916271
14838	-87.668309	-41.917796
