112485,5.51875,94.40
110293,5.51875,93.30
107595,5.51875,91.90
120560,5.51875,98.70
105698,5.51875,90.90
122820,5.51875,99.90
105099,5.51875,90.60
116002,5.61875,96.30
124606,5.51875,100.80
124808,5.288636364,100.90
118895,5.078598485,97.80
119039,3.508901515,97.90
126973,6.828219697,102.00
108934,6.628409091,92.60
119998,5.51875,98.40
124213,5.51875,100.60
121304,5.51875,99.10
128575,5.758333333,102.80
127983,5.51875,102.50
111811,6.828219697,94.10
122629,5.788825758,99.80
132523,5.51875,104.80
114678,5.51875,95.60
118520,10.40795455,97.60
119465,8.458333333,98.10
117149,5.788825758,96.90
122095,3.988825758,99.50
122280,5.888636364,99.60
120206,8.777840909,98.50
151794,4.178787879,113.90
126571,11.01799242,101.80
116218,5.178598485,96.40
146973,11.01799242,111.60
145756,9.188068182,111.00
138762,13.39810606,107.70
148453,5.51875,112.30
136398,6.518371212,106.60
144370,13.13693182,110.30
144480,13.13693182,110.40
147401,12.00757576,111.80
130746,12.00757576,103.90
151818,7.738257576,113.90
116793,7.738257576,96.70
152301,12.00757576,114.10
171360,11.71799242,121.80
165559,8.857954545,120.20
171728,8.857954545,121.90
165560,6.998106061,120.20
173548,6.998106061,122.40
134416,8.678030303,105.70
176103,6.998106061,123.10
163311,6.998106061,119.30
164345,8.857954545,119.80
179386,8.857954545,124.00
169538,8.857954545,121.30
180108,6.608522727,124.20
180850,8.857954545,124.40
171378,9.118181818,121.80
182288,12.42727273,124.80
144489,7.128219697,110.40
179387,11.84753788,124.00
200903,8.857954545,130.90
145765,7.128219697,111.00
154523,9.118181818,115.20
155393,9.118181818,115.60
199913,9.118181818,130.60
189779,11.84753788,127.30
208122,12.42727273,133.10
157494,9.917992424,116.60
241239,9.118181818,143.60
203851,8.808143939,131.80
222400,8.808143939,137.60
296956,10.6282197,160.50
212641,5.078598485,134.50
204690,8.808143939,132.10
248368,5.178598485,145.80
254969,7.128219697,147.60
257198,8.898106061,148.20
259389,8.808143939,148.80
229396,6.738257576,139.80
253534,8.808143939,147.20
220076,5.51875,136.90
251404,7.588257576,146.60
264843,8.898106061,150.30
335009,5.178598485,172.80
271149,5.51875,152.20
369620,5.078598485,183.30
245105,8.898106061,144.90
311137,5.51875,165.00
312387,8.898106061,165.40
313661,5.51875,165.80
313974,8.898106061,165.90
314296,5.51875,166.00
314612,8.898106061,166.10
314926,5.51875,166.20
314930,5.078598485,166.20
316196,12.03731061,166.60
316197,12.12727273,166.60
316509,12.03731061,166.70
317130,12.03731061,166.90
317133,12.12727273,166.90
317450,12.03731061,167.00
317455,12.03731061,167.00
302247,12.03731061,162.20
308247,12.03731061,164.10
214896,12.03731061,135.20
312378,12.03731061,165.40
314597,12.03731061,166.10
429402,12.03731061,203.00
312701,12.85681818,165.50
339732,12.29734848,174.50
359209,12.52670455,180.00
314609,11.47746212,166.10
315868,8.878030303,166.50
315861,10.01780303,166.50
316826,11.23768939,166.80
398024,8.857954545,192.90
364583,9.507954545,181.70
368020,10.08806818,182.80
368325,10.91780303,182.90
332601,6.518371212,172.00
372105,6.908333333,184.10
374298,6.528598485,184.80
374613,10.00738636,184.90
388979,6.148484848,190.00
392718,6.148484848,191.20
393026,6.148484848,191.30
393657,9.857954545,191.50
382745,5.51875,187.80
373033,5.51875,184.40
385583,5.51875,188.80
398343,8.578030303,193.00
400858,5.51875,193.80
352086,8.088257576,178.00
401801,8.737878788,194.10
402110,7.757954545,194.20
375179,9.937689394,185.10
403350,10.25757576,194.60
354603,12.33768939,178.70
355321,10.70776515,178.90
355682,13.00738636,179.00
376559,13.06742424,185.60
376024,13.2875,185.40
376300,13.03731061,185.50
377715,3.938825758,186.00
379688,11.76742424,186.70
380254,3.938825758,186.90
379133,6.408522727,186.50
379411,14.4969697,186.60
382486,4.678787879,187.70
382489,12.42708333,187.70
383344,14.25738636,188.00
385319,6.478409091,188.70
382218,7.068371212,187.60
385893,9.867613636,188.90
387286,6.648295455,189.40
361482,7.098106061,180.70
387854,7.098106061,189.60
388143,18.4967803,189.70
