119073,9.048106061,97.90
121122,10.82784091,99.00
109028,15.00681818,92.60
115700,13.82765152,96.10
115333,13.82746212,95.90
118208,13.82746212,97.40
114359,15.26723485,95.40
119915,13.58787879,98.30
120464,13.58787879,98.60
121029,13.58787879,98.90
121410,13.58787879,99.10
120276,14.07746212,98.50
121778,14.07746212,99.30
121968,14.07746212,99.40
116648,15.51704545,96.60
122733,14.07746212,99.80
133972,11.21799242,105.50
143057,9.318181818,109.70
121581,15.33712121,99.20
138293,11.21818182,107.50
138734,11.21818182,107.70
140460,10.94791667,108.50
116832,15.33731061,96.70
141754,11.21818182,109.10
142170,11.21818182,109.30
142387,11.21818182,109.40
125478,16.08636364,101.20
127056,15.98693182,102.00
143848,11.79791667,110.10
145088,11.79791667,110.70
145507,11.79791667,110.90
129447,16.03655303,103.20
148020,12.28806818,112.10
132001,16.56704545,104.50
130630,16.05662879,103.80
127263,19.31647727,102.10
165378,12.4780303,120.10
167575,12.4780303,120.70
167577,12.4780303,120.70
164779,12.60776515,120.00
165146,12.60776515,120.10
169753,12.4780303,121.30
169755,12.4780303,121.30
167347,12.60776515,120.70
171935,12.4780303,121.90
173022,12.4780303,122.20
173755,12.4780303,122.40
173890,12.60776515,122.50
167929,13.85776515,120.80
173891,12.60776515,122.50
175334,12.60776515,122.90
174977,12.62784091,122.80
181774,12.4780303,124.60
182132,12.4780303,124.70
182631,12.62784091,124.90
209363,9.318181818,133.50
155232,19.76609848,115.50
153735,21.32632576,114.80
218352,10.08787879,136.30
198932,13.58787879,130.30
199580,13.58787879,130.50
200247,13.58787879,130.70
201906,13.58787879,131.20
199917,13.88731061,130.60
205514,13.58787879,132.30
207483,13.58787879,132.90
209467,13.58787879,133.50
210773,13.58787879,133.90
229995,11.03806818,140.00
213054,13.58787879,134.60
219214,12.01761364,136.60
204854,14.22727273,132.10
209466,14.46780303,133.50
205186,14.76742424,132.20
234634,11.03806818,141.50
227122,12.20795455,139.10
227759,12.21780303,139.30
237716,11.03806818,142.50
238327,11.03806818,142.70
209112,15.40738636,133.40
218431,15.34772727,136.30
220317,15.34772727,136.90
264512,9.258333333,150.20
266829,9.258333333,150.90
246512,11.93806818,145.30
270493,9.258333333,152.00
257168,11.21818182,148.20
248725,11.93787879,145.90
271153,9.958333333,152.20
244781,12.73787879,144.80
275766,9.258333333,153.60
255324,12.28806818,147.70
261233,11.21799242,149.30
261604,11.21799242,149.40
277440,9.607954545,154.10
245970,14.94772727,145.10
254606,11.73806818,147.50
252247,14.94772727,146.80
252418,12.46780303,146.90
252610,14.94772727,146.90
259202,14.94772727,148.70
256060,12.47784091,147.90
256796,12.63787879,148.10
259374,12.97784091,148.80
302560,10.16799242,162.30
312374,10.19829545,165.40
313007,10.19829545,165.60
313637,10.19829545,165.80
314276,10.19829545,166.00
315538,10.19829545,166.40
316177,10.19829545,166.60
316495,10.19829545,166.70
318060,10.19829545,167.20
319298,10.19829545,167.60
319299,10.19829545,167.60
290606,14.20757576,158.40
319925,10.19829545,167.80
321486,10.19829545,168.30
321798,10.19829545,168.40
324007,10.19829545,169.10
324945,10.19829545,169.40
325912,10.19829545,169.70
325913,10.19829545,169.70
326230,11.60757576,169.80
270564,20.31609848,152.00
269944,22.29507576,151.80
284808,21.40530303,156.50
370873,10.19829545,183.70
371489,10.19829545,183.90
372110,10.19829545,184.10
368971,10.71818182,183.10
373982,10.19829545,184.70
373984,10.19829545,184.70
371187,10.71818182,183.80
374040,10.71818182,184.70
369655,11.63806818,183.30
363817,14.44753788,181.40
408672,10.43825758,196.30
372421,12.66761364,184.20
373676,12.81780303,184.60
408670,11.0782197,196.30
377977,13.72765152,186.10
415521,11.0782197,198.50
417385,11.0782197,199.10
374121,16.61666667,184.70
