104551,5.098674242,90.30
105133,6.438636364,90.60
106139,6.018560606,91.10
106910,6.478409091,91.50
107101,6.238257576,91.60
108442,6.058143939,92.30
108633,6.727840909,92.40
106711,6.367992424,91.40
112665,5.978219697,94.50
114558,5.608522727,95.50
119330,5.978219697,98.00
130738,6.218181818,103.90
117023,6.218181818,96.80
118192,5.608522727,97.40
123095,5.88844697,100.00
125088,6.797916667,101.00
125872,5.83844697,101.40
124886,5.83844697,100.90
127860,5.948295455,102.40
121949,5.608522727,99.40
127254,6.308143939,102.10
129647,6.897537879,103.30
130439,5.608522727,103.70
116248,5.968560606,96.40
119708,6.338257576,98.20
129634,6.058143939,103.30
140126,5.608522727,108.30
132399,6.837878788,104.70
120642,6.737878788,98.70
142271,4.738825758,109.30
117989,6.058143939,97.30
140127,6.787878788,108.30
122325,4.808712121,99.60
127863,6.617992424,102.40
121386,6.038636364,99.10
148741,6.8375,112.40
148304,7.057954545,112.20
121948,7.057954545,99.40
122330,6.358522727,99.60
128673,8.038257576,102.80
128860,6.238257576,102.90
146830,8.038257576,111.50
148303,6.567613636,112.20
129466,6.238257576,103.20
134710,8.038257576,105.80
148955,8.038257576,112.50
150837,5.948295455,113.40
155244,7.66780303,115.50
155882,6.268181818,115.80
151877,6.557954545,113.90
156713,7.538257576,116.20
156714,7.538257576,116.20
153116,8.347916667,114.50
153117,6.158712121,114.50
154577,9.557765152,115.20
160990,9.557765152,118.20
154790,9.557765152,115.30
154566,6.487878788,115.20
131341,14.62632576,104.20
160775,6.688257576,118.10
135793,6.777840909,106.30
157358,5.608522727,116.50
161424,5.298674242,118.40
155001,6.777840909,115.40
155865,6.777840909,115.80
156275,5.608522727,116.00
136234,5.298674242,106.50
134194,6.777840909,105.60
151664,6.217992424,113.80
158633,5.298674242,117.10
163770,6.028598485,119.50
166793,5.608522727,120.50
155259,5.298674242,115.50
189051,6.058143939,127.00
171884,5.298674242,121.90
195831,5.608522727,129.30
177370,6.658522727,123.40
175153,5.608522727,122.80
177344,5.298674242,123.40
182833,5.298674242,124.90
180644,5.608522727,124.30
201550,5.608522727,131.10
173010,5.298674242,122.20
181368,7.338068182,124.50
202545,7.338068182,131.40
204823,6.498295455,132.10
204504,6.058143939,132.00
185488,5.608522727,125.80
206469,5.608522727,132.60
186083,5.608522727,126.00
207123,7.817992424,132.80
188156,6.058143939,126.70
211065,7.817992424,134.00
189885,5.988636364,127.30
213358,7.817992424,134.70
209459,7.338068182,133.50
174130,6.208143939,122.50
167585,7.58844697,120.70
175212,5.818560606,122.80
175575,7.028219697,122.90
169027,13.9969697,121.10
177044,7.028219697,123.30
178503,7.108143939,123.70
179240,7.028219697,123.90
179242,7.91780303,123.90
181063,7.028219697,124.40
182141,7.108143939,124.70
182143,7.108143939,124.70
182867,7.108143939,124.90
172620,6.538068182,122.10
187593,7.108143939,126.50
170110,8.56780303,121.40
202515,7.108143939,131.40
217150,6.878219697,135.90
212043,7.108143939,134.30
210409,7.108143939,133.80
229813,6.827651515,139.90
189296,8.037878788,127.10
229174,6.928030303,139.70
215937,7.91780303,135.50
264255,7.267424242,150.10
260846,4.658901515,149.20
276169,7.607954545,153.70
185218,6.268371212,125.70
282850,6.318181818,155.80
283740,7.048484848,156.10
284042,6.828409091,156.20
256605,6.268371212,148.00
298865,5.88844697,161.10
301377,7.607954545,161.90
301700,7.827840909,162.00
281645,7.087689394,155.40
302017,8.3875,162.10
285525,4.958712121,156.70
256604,7.087121212,148.00
296955,7.696590909,160.50
259567,5.938636364,148.80
258829,7.058333333,148.60
271931,4.748674242,152.40
282273,4.808712121,155.60
275171,8.038636364,153.40
271755,7.117234848,152.40
254435,6.597537879,147.40
257886,5.608712121,148.40
385165,6.247916667,188.60
280643,4.688825758,155.10
396318,4.658901515,192.30
386967,5.438636364,189.30
274060,6.518560606,153.10
424610,6.358333333,201.40
290462,9.626515152,158.40
306400,6.278598485,163.50
427092,7.397537879,202.20
399770,7.397537879,193.40
342438,6.228219697,175.30
446257,8.737121212,208.50
424944,8.347916667,201.50
